@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
8433,'2016/09/28 23:56:28:499',33,0.868638,-0.8854,-0.287161,-0.275563,0.445329,-0.427991,-0.023716,-0.02536,0.125508,0.232183,0.347022,-0.008926,0.369005,1
8434,'2016/09/28 23:56:28:517',33,0.823476,-0.756794,-0.301673,-0.151383,0.312597,-0.381953,-0.039564,-0.024604,0.225634,0.198734,0.331739,0.018814,0.302757,1
8435,'2016/09/28 23:56:28:533',33,0.898861,-0.866903,-0.252921,-0.22661,0.382381,-0.350871,-0.078089,-0.077683,0.235462,0.233519,0.331906,0.032455,0.325965,1
8436,'2016/09/28 23:56:28:550',33,0.907964,-0.75517,-0.158155,-0.298254,0.446176,-0.489546,-0.111325,-0.098222,0.286065,0.261036,0.268599,0.013864,0.379187,1
8437,'2016/09/28 23:56:28:566',33,0.909217,-0.733848,-0.232819,-0.26732,0.410538,-0.394077,-0.134017,-0.103186,0.292686,0.262057,0.225454,0.126671,0.345424,1
8438,'2016/09/28 23:56:28:583',33,0.926363,-0.917645,-0.176104,-0.311361,0.442432,-0.431438,-0.029502,-0.086174,0.366332,0.200542,0.272092,0.028534,0.413044,1
8439,'2016/09/28 23:56:28:599',33,0.865982,-0.96826,-0.172656,-0.368995,0.530364,-0.509158,0.069007,-0.074844,0.291444,0.256332,0.261547,0.044498,0.406157,1
8440,'2016/09/28 23:56:28:617',33,0.811502,-0.822198,-0.219337,-0.289946,0.413323,-0.431075,-0.093443,-0.019789,0.343889,0.228724,0.213191,0.091757,0.406856,1
8441,'2016/09/28 23:56:28:633',33,0.886865,-0.849986,-0.249068,-0.247191,0.446598,-0.468839,-0.059133,-0.109591,0.288349,0.271587,0.269536,0.099728,0.37821,1
8442,'2016/09/28 23:56:28:649',33,0.981726,-0.899972,-0.296296,-0.198219,0.402638,-0.491684,-0.024438,-0.092377,0.306635,0.222368,0.279738,0.067774,0.364842,1
8443,'2016/09/28 23:56:28:666',33,0.917591,-0.762807,-0.336204,-0.252695,0.541749,-0.540399,-0.054673,-0.039666,0.259325,0.240531,0.265363,0.090304,0.318853,1
8444,'2016/09/28 23:56:28:683',33,0.899478,-0.76927,-0.306178,-0.261238,0.408656,-0.423968,-0.11714,0.022956,0.254557,0.253218,0.227538,0.051608,0.352688,1
8445,'2016/09/28 23:56:28:699',33,0.9519,-0.837828,-0.286846,-0.319587,0.423809,-0.346956,-0.153956,-0.003413,0.191385,0.353586,0.169376,0.119951,0.366932,1
8446,'2016/09/28 23:56:28:717',33,0.868385,-0.747839,-0.336157,-0.286893,0.453516,-0.478187,-0.080527,-0.05915,0.260643,0.303273,0.195975,0.133926,0.320853,1
8447,'2016/09/28 23:56:28:733',33,0.896263,-0.707857,-0.258279,-0.29466,0.455878,-0.487029,-0.134536,0.024496,0.170892,0.364414,0.24183,0.088648,0.345111,1
8448,'2016/09/28 23:56:28:750',33,0.921451,-0.761032,-0.218925,-0.284386,0.432355,-0.500602,-0.119908,0.051958,0.1653,0.399883,0.092295,0.214032,0.337176,1
8449,'2016/09/28 23:56:28:766',33,0.919029,-0.886073,-0.18334,-0.334008,0.426935,-0.457125,-0.052271,-0.022101,0.272524,0.253039,0.195409,0.181778,0.336727,1
8450,'2016/09/28 23:56:28:783',33,0.86819,-1.065634,-0.242693,-0.305572,0.479734,-0.379285,-0.015326,0.090706,0.257738,0.263959,0.186805,0.204328,0.374443,1
8451,'2016/09/28 23:56:28:801',33,0.827149,-1.038128,-0.272404,-0.412797,0.551155,-0.48195,0.041913,0.030658,0.29594,0.308706,0.052079,0.254488,0.352886,1
8452,'2016/09/28 23:56:28:816',33,0.850659,-0.952556,-0.203307,-0.397182,0.61057,-0.455397,-0.069771,0.001938,0.251193,0.308942,0.193724,0.183672,0.37957,1
8453,'2016/09/28 23:56:28:833',33,0.828025,-1.069219,-0.249886,-0.368537,0.479121,-0.405045,-0.108253,0.037402,0.196769,0.331682,0.162127,0.153419,0.37618,1
8454,'2016/09/28 23:56:28:849',33,0.863272,-0.953722,-0.292059,-0.337931,0.537102,-0.42916,-0.097514,0.016726,0.24089,0.358768,0.142509,0.210513,0.370511,1
8455,'2016/09/28 23:56:28:866',33,0.92141,-0.857379,-0.179433,-0.351694,0.483557,-0.438373,-0.063998,0.019193,0.157521,0.372228,0.176208,0.181596,0.296745,1
8456,'2016/09/28 23:56:28:886',33,0.874566,-0.800425,-0.289583,-0.271596,0.499376,-0.483853,-0.031172,0.007649,0.211924,0.334055,0.145703,0.237344,0.234593,1
8457,'2016/09/28 23:56:28:899',33,0.89333,-0.915005,-0.262291,-0.281466,0.537305,-0.47974,-0.09264,0.023154,0.178861,0.344517,0.158172,0.173675,0.288438,1
8458,'2016/09/28 23:56:28:916',33,0.863253,-0.905818,-0.250224,-0.278109,0.551692,-0.469258,-0.052264,0.022829,0.168113,0.376216,0.1699,0.187036,0.286325,1
8459,'2016/09/28 23:56:28:933',33,0.894292,-0.854059,-0.291966,-0.352343,0.564338,-0.4198,-0.038988,-0.012438,0.209958,0.401584,0.140231,0.187554,0.334264,1
8460,'2016/09/28 23:56:28:949',33,0.892877,-0.864333,-0.282815,-0.382106,0.550739,-0.467781,-0.079419,0.009072,0.129788,0.418355,0.132155,0.180309,0.318567,1
8461,'2016/09/28 23:56:28:966',33,0.91314,-0.825007,-0.285567,-0.283971,0.481694,-0.48734,-0.061801,0.022723,0.170403,0.426961,0.075455,0.23816,0.306519,1
8462,'2016/09/28 23:56:28:982',33,0.873069,-0.839149,-0.255289,-0.37177,0.558485,-0.54278,-0.031395,0.014609,0.1964,0.388998,0.095651,0.204431,0.340995,1
8463,'2016/09/28 23:56:29:008',33,0.805303,-0.924988,-0.265402,-0.381737,0.576865,-0.478587,-0.048817,0.06591,0.226429,0.345693,0.085806,0.248063,0.313287,1
8464,'2016/09/28 23:56:29:016',33,0.861704,-0.974913,-0.27235,-0.351396,0.525044,-0.417336,-0.017302,0.078763,0.268449,0.326803,0.099019,0.260064,0.288646,1
8465,'2016/09/28 23:56:29:034',33,0.866389,-0.955668,-0.291163,-0.292095,0.48637,-0.393549,-0.071484,0.048087,0.240795,0.343166,0.070361,0.307845,0.245879,1
8466,'2016/09/28 23:56:29:049',33,0.803203,-1.000726,-0.267731,-0.303029,0.442728,-0.389751,-0.099771,0.092381,0.232535,0.314391,0.143152,0.274448,0.300594,1
8467,'2016/09/28 23:56:29:066',33,0.800177,-1.104747,-0.276108,-0.418173,0.44867,-0.456365,-0.133746,0.041678,0.181267,0.332339,0.111464,0.230386,0.311128,1
8468,'2016/09/28 23:56:29:083',33,0.902716,-0.9457,-0.259594,-0.279415,0.445222,-0.371947,-0.137622,0.095345,0.226181,0.337103,0.073786,0.311232,0.240877,1
8469,'2016/09/28 23:56:29:099',33,0.909047,-0.992732,-0.213084,-0.345736,0.387969,-0.389368,-0.136979,0.072632,0.188957,0.338378,0.057641,0.300902,0.230798,1
8470,'2016/09/28 23:56:29:117',33,0.965606,-0.980006,-0.180706,-0.333688,0.45929,-0.435477,-0.056317,0.085666,0.145625,0.392584,0.040102,0.340711,0.250354,1
8471,'2016/09/28 23:56:29:134',33,0.975649,-0.971468,-0.33188,-0.24766,0.427837,-0.436528,-0.046129,0.064067,0.159463,0.389906,0.03582,0.317657,0.290221,1
8472,'2016/09/28 23:56:29:150',33,0.936213,-0.962189,-0.256596,-0.293932,0.43965,-0.349947,-0.132732,0.045771,0.211433,0.322441,0.110563,0.285067,0.27796,1
8473,'2016/09/28 23:56:29:167',33,0.937124,-1.026514,-0.219984,-0.382676,0.489121,-0.440292,-0.084174,0.044709,0.194738,0.376651,0.043777,0.347435,0.258124,1
8474,'2016/09/28 23:56:29:183',33,0.934333,-1.070889,-0.202775,-0.402306,0.496446,-0.450439,-0.154588,0.088296,0.111606,0.410762,-0.002929,0.347345,0.230196,1
8475,'2016/09/28 23:56:29:199',33,0.948679,-1.05147,-0.238432,-0.331369,0.460678,-0.385217,-0.129643,0.131679,0.179238,0.373884,0.061846,0.335132,0.257744,1
8476,'2016/09/28 23:56:29:216',33,0.854413,-0.977055,-0.298209,-0.375952,0.520922,-0.462076,-0.13933,0.100741,0.179875,0.32938,0.059921,0.337742,0.225964,1
8477,'2016/09/28 23:56:29:233',33,0.948204,-0.949786,-0.275095,-0.362291,0.575727,-0.403982,-0.149706,0.15075,0.153125,0.399807,0.031804,0.337419,0.247292,1
8478,'2016/09/28 23:56:29:250',33,0.889022,-1.001585,-0.225462,-0.41691,0.555326,-0.422097,-0.169499,0.126917,0.131626,0.423657,0.011074,0.338792,0.222482,1
8479,'2016/09/28 23:56:29:268',33,0.942193,-1.005919,-0.210207,-0.382678,0.587949,-0.447952,-0.110722,0.098197,0.162634,0.411508,0.067921,0.281586,0.311914,1
8480,'2016/09/28 23:56:29:284',33,0.988741,-1.087142,-0.170972,-0.37156,0.536684,-0.460769,-0.11957,0.152091,0.111132,0.419095,0.052705,0.307796,0.254774,1
8481,'2016/09/28 23:56:29:300',33,0.974152,-1.010164,-0.26385,-0.271553,0.477015,-0.405596,-0.136004,0.093123,0.160024,0.385519,0.055214,0.360063,0.243697,1
8482,'2016/09/28 23:56:29:316',33,0.943585,-1.039877,-0.276965,-0.327377,0.482007,-0.424564,-0.135874,0.124683,0.161324,0.361001,0.070098,0.331454,0.266991,1
8483,'2016/09/28 23:56:29:333',33,0.960611,-1.098106,-0.199137,-0.372265,0.55448,-0.480894,-0.095307,0.124342,0.133821,0.35617,0.081421,0.320382,0.268075,1
8484,'2016/09/28 23:56:29:349',33,0.86105,-1.000872,-0.251036,-0.351668,0.481102,-0.3918,-0.122335,0.100291,0.203644,0.335979,0.092572,0.315717,0.256522,1
8485,'2016/09/28 23:56:29:366',33,0.912184,-1.031295,-0.219385,-0.346478,0.516051,-0.433134,-0.11071,0.077823,0.183677,0.339666,0.069772,0.323203,0.246066,1
8486,'2016/09/28 23:56:29:384',33,0.963249,-1.061611,-0.268204,-0.290179,0.459215,-0.406482,-0.104133,0.06814,0.211831,0.343382,0.046693,0.345994,0.254527,1
8487,'2016/09/28 23:56:29:406',33,0.962836,-1.013979,-0.270566,-0.363035,0.485455,-0.389042,-0.144652,0.048393,0.212851,0.326376,0.08574,0.261082,0.29924,1
8488,'2016/09/28 23:56:29:415',33,0.930921,-1.015103,-0.267167,-0.332649,0.491362,-0.433038,-0.106963,0.058354,0.212358,0.317838,0.092629,0.316296,0.257038,1
8489,'2016/09/28 23:56:29:434',33,0.930634,-1.026124,-0.256028,-0.411606,0.554518,-0.458194,-0.128317,0.100798,0.152546,0.344322,0.064873,0.290831,0.287828,1
8490,'2016/09/28 23:56:29:449',33,0.9228,-1.011048,-0.274332,-0.401066,0.581295,-0.45243,-0.100135,0.096554,0.153535,0.384103,0.05447,0.311587,0.304752,1
8491,'2016/09/28 23:56:29:466',33,0.916833,-1.014212,-0.29549,-0.413236,0.560663,-0.464447,-0.064845,0.044503,0.192185,0.358836,0.059725,0.309253,0.294775,1
8492,'2016/09/28 23:56:29:483',33,0.942777,-0.996275,-0.250222,-0.412089,0.596426,-0.414972,-0.140842,0.107556,0.127423,0.404259,0.047825,0.2919,0.314465,1
8493,'2016/09/28 23:56:29:511',33,0.888674,-0.935228,-0.31023,-0.379715,0.567324,-0.476545,-0.050754,0.056533,0.168459,0.399531,0.092525,0.2215,0.368085,1
8494,'2016/09/28 23:56:29:517',33,1.021449,-1.114116,-0.151268,-0.419957,0.548758,-0.38167,-0.164399,0.105099,0.170412,0.344654,0.089502,0.265186,0.303717,1
8495,'2016/09/28 23:56:29:533',33,0.956592,-0.979217,-0.244503,-0.450206,0.631634,-0.44705,-0.086792,0.083973,0.159367,0.466062,-0.033641,0.317024,0.321617,1
8496,'2016/09/28 23:56:29:549',33,0.937736,-0.98559,-0.25445,-0.441438,0.570734,-0.394023,-0.17328,0.045104,0.234666,0.348778,0.018945,0.292721,0.308298,1
8497,'2016/09/28 23:56:29:567',33,0.945623,-0.98993,-0.200342,-0.419826,0.599064,-0.436267,-0.128413,0.097425,0.17654,0.413805,-0.00095,0.303512,0.317057,1
8498,'2016/09/28 23:56:29:583',33,0.927882,-0.989578,-0.168941,-0.429606,0.559075,-0.469497,-0.1261,0.176676,0.099301,0.465971,-0.014661,0.313376,0.26331,1
8499,'2016/09/28 23:56:29:599',33,0.78564,-0.885342,-0.208167,-0.397239,0.505033,-0.42334,-0.165453,0.175695,0.08351,0.431187,-0.012903,0.312189,0.266104,1
8500,'2016/09/28 23:56:29:616',33,0.907894,-1.000199,-0.166238,-0.377924,0.462443,-0.337829,-0.189476,0.188096,0.134449,0.419616,-0.019159,0.341146,0.268647,1
8501,'2016/09/28 23:56:29:634',33,0.902609,-1.036016,-0.184931,-0.433629,0.540454,-0.401193,-0.164994,0.13412,0.161331,0.395325,-0.011975,0.317906,0.300277,1
8502,'2016/09/28 23:56:29:651',33,0.890158,-0.991649,-0.279689,-0.390157,0.552997,-0.445589,-0.134684,0.114112,0.125125,0.424615,-0.002349,0.285004,0.294278,1
8503,'2016/09/28 23:56:29:668',33,0.960155,-1.033192,-0.22496,-0.39805,0.52228,-0.32762,-0.187241,0.148755,0.208314,0.385196,0.031237,0.30136,0.278178,1
8504,'2016/09/28 23:56:29:684',33,0.963152,-1.136146,-0.17469,-0.394998,0.484334,-0.369899,-0.213068,0.168992,0.139475,0.368978,0.046036,0.295885,0.298972,1
8505,'2016/09/28 23:56:29:700',33,0.92909,-1.082576,-0.160037,-0.452808,0.506643,-0.361921,-0.218431,0.232506,0.159016,0.34397,0.0239,0.341931,0.313102,1
8506,'2016/09/28 23:56:29:717',33,0.879692,-1.076379,-0.292564,-0.375825,0.422715,-0.42472,-0.169629,0.124848,0.161363,0.317126,0.042723,0.303967,0.305504,1
8507,'2016/09/28 23:56:29:734',33,0.959386,-1.024256,-0.281799,-0.356204,0.535679,-0.425529,-0.093966,0.130467,0.192861,0.355071,0.040867,0.356627,0.248824,1
8508,'2016/09/28 23:56:29:751',33,0.953725,-1.028372,-0.265845,-0.39314,0.53117,-0.427739,-0.186487,0.170856,0.126475,0.37845,0.004024,0.36519,0.231486,1
8509,'2016/09/28 23:56:29:767',33,0.995703,-1.062744,-0.209409,-0.385327,0.520576,-0.354017,-0.212116,0.205486,0.129883,0.373037,0.070426,0.268725,0.335279,1
8510,'2016/09/28 23:56:29:791',33,1.014899,-1.091024,-0.121191,-0.478334,0.59374,-0.402217,-0.231459,0.183836,0.104967,0.37941,0.055251,0.341281,0.243459,1
8511,'2016/09/28 23:56:29:799',33,1.014899,-1.091024,-0.121191,-0.478334,0.59374,-0.402217,-0.231459,0.183836,0.104967,0.37941,0.055251,0.341281,0.243459,1
8512,'2016/09/28 23:56:29:817',33,0.992108,-1.091945,-0.170636,-0.49067,0.578099,-0.424594,-0.204393,0.160317,0.100207,0.460164,-0.042712,0.384105,0.244112,1
8513,'2016/09/28 23:56:29:833',33,0.983173,-1.107085,-0.184654,-0.373851,0.52698,-0.361488,-0.198989,0.151622,0.147467,0.382077,0.004403,0.370901,0.27548,1
8514,'2016/09/28 23:56:29:850',33,0.89327,-1.119796,-0.196211,-0.458868,0.601377,-0.423955,-0.206575,0.200771,0.125779,0.355145,0.018483,0.388968,0.257273,1
8515,'2016/09/28 23:56:29:866',33,1.055763,-1.196861,-0.190904,-0.414115,0.515339,-0.380184,-0.194325,0.211621,0.122589,0.375659,0.027002,0.338862,0.327604,1
8516,'2016/09/28 23:56:29:884',33,1.014921,-1.114903,-0.194607,-0.454272,0.467162,-0.359583,-0.15509,0.189653,0.146726,0.384435,-0.021807,0.346695,0.278567,1
8517,'2016/09/28 23:56:29:903',33,1.003557,-1.07383,-0.203142,-0.444066,0.501045,-0.372363,-0.179477,0.206078,0.140409,0.411008,-0.052125,0.382442,0.28554,1
8518,'2016/09/28 23:56:29:916',33,0.980046,-1.029786,-0.264444,-0.424146,0.477071,-0.41347,-0.15504,0.211737,0.098862,0.412438,-0.075067,0.371473,0.25569,1
8519,'2016/09/28 23:56:29:934',33,1.079078,-1.018585,-0.167929,-0.425455,0.471141,-0.396531,-0.065259,0.105472,0.156105,0.43258,-0.09707,0.421509,0.255286,1
8520,'2016/09/28 23:56:29:950',33,1.044805,-1.014943,-0.18524,-0.460574,0.470661,-0.384939,-0.138755,0.176052,0.132197,0.423941,-0.089863,0.400296,0.209422,1
8521,'2016/09/28 23:56:29:966',33,0.963709,-0.986345,-0.173422,-0.410675,0.521451,-0.370368,-0.138444,0.163955,0.129317,0.380494,0.034663,0.321493,0.256904,1
8522,'2016/09/28 23:56:29:984',33,0.988356,-1.043978,-0.208816,-0.395464,0.498178,-0.418258,-0.093729,0.133942,0.149719,0.359885,0.038542,0.31602,0.240137,1
8523,'2016/09/28 23:56:30:001',33,1.010967,-1.080291,-0.224468,-0.439633,0.535696,-0.476798,-0.071672,0.106424,0.138253,0.392202,0.01108,0.339402,0.284482,1
8524,'2016/09/28 23:56:30:017',33,0.995405,-1.067462,-0.193507,-0.465713,0.54325,-0.404163,-0.123053,0.137749,0.153965,0.37993,-0.005108,0.355769,0.264573,1
8525,'2016/09/28 23:56:30:034',33,0.991762,-1.037992,-0.295818,-0.396885,0.499331,-0.428801,-0.091895,0.115866,0.146145,0.3799,0.024888,0.340129,0.275959,1
8526,'2016/09/28 23:56:30:051',33,0.965941,-0.974735,-0.288169,-0.458892,0.646856,-0.464528,-0.108926,0.138389,0.107928,0.399548,0.007774,0.298354,0.35073,1
8527,'2016/09/28 23:56:30:068',33,0.960159,-1.030596,-0.183753,-0.534266,0.71295,-0.497186,-0.042226,0.071383,0.203519,0.404789,-0.036252,0.340334,0.325306,1
8528,'2016/09/28 23:56:30:084',33,1.011365,-1.068149,-0.210326,-0.469922,0.606583,-0.379754,-0.158899,0.095443,0.197908,0.413011,-0.001989,0.32414,0.295897,1
8529,'2016/09/28 23:56:30:101',33,1.026971,-1.004695,-0.298283,-0.420014,0.582282,-0.474608,-0.078912,0.104011,0.142991,0.481487,-0.004895,0.268631,0.302233,1
8530,'2016/09/28 23:56:30:117',33,1.041713,-1.032772,-0.19502,-0.479613,0.646837,-0.454691,-0.083904,0.053814,0.156508,0.48002,-0.006141,0.339915,0.317093,1
8531,'2016/09/28 23:56:30:134',33,0.9775,-0.998596,-0.276075,-0.471473,0.610813,-0.519306,-0.047289,0.062699,0.068266,0.522507,-0.052771,0.34771,0.264017,1
8532,'2016/09/28 23:56:30:152',33,1.012236,-0.996084,-0.26134,-0.489304,0.644771,-0.49584,-0.060568,0.039458,0.123101,0.448788,-0.014909,0.315722,0.321229,1
8533,'2016/09/28 23:56:30:167',33,1.020947,-1.072553,-0.235395,-0.386448,0.554349,-0.443263,-0.078554,0.063219,0.123342,0.425334,0.009436,0.348869,0.25924,1
8534,'2016/09/28 23:56:30:185',33,1.064025,-1.083601,-0.197344,-0.443198,0.5958,-0.448217,-0.079207,0.057498,0.165135,0.431274,0.031372,0.336659,0.269983,1
8535,'2016/09/28 23:56:30:201',33,1.086969,-1.06794,-0.171701,-0.461839,0.605361,-0.439846,-0.104639,0.064967,0.1865,0.42749,-0.015248,0.395999,0.175373,1
8536,'2016/09/28 23:56:30:218',33,1.0652,-1.005002,-0.212879,-0.496005,0.669812,-0.483383,-0.079038,0.055892,0.195603,0.446472,0.015325,0.292524,0.329889,1
8537,'2016/09/28 23:56:30:233',33,1.121966,-1.05734,-0.172896,-0.543962,0.646656,-0.401113,-0.176746,0.050914,0.188474,0.49822,-0.076873,0.343152,0.358263,1
8538,'2016/09/28 23:56:30:251',33,1.104248,-1.041743,-0.232851,-0.440638,0.558497,-0.394203,-0.148635,0.116895,0.087446,0.570361,-0.131715,0.39837,0.242467,1
8539,'2016/09/28 23:56:30:267',33,1.067556,-1.055541,-0.264258,-0.507085,0.654675,-0.535417,-0.079,-0.045813,0.22978,0.420552,-0.041275,0.378227,0.309043,1
8540,'2016/09/28 23:56:30:284',33,1.083738,-1.113238,-0.167646,-0.539878,0.626817,-0.490347,-0.113998,0.012286,0.220099,0.363431,0.022448,0.294421,0.306222,1
8541,'2016/09/28 23:56:30:301',33,1.13408,-1.012385,-0.1447,-0.551551,0.674213,-0.390542,-0.148005,0.036455,0.228224,0.483626,-0.055612,0.286567,0.363882,1
8542,'2016/09/28 23:56:30:318',33,1.070633,-0.953983,-0.140642,-0.54199,0.667325,-0.434912,-0.119849,0.079317,0.178498,0.500911,-0.058547,0.302461,0.325513,1
8543,'2016/09/28 23:56:30:334',33,1.059637,-1.033047,-0.110088,-0.485763,0.583333,-0.428898,-0.112372,0.130028,0.160257,0.428429,-0.008675,0.33224,0.26564,1
8544,'2016/09/28 23:56:30:350',33,1.066275,-1.031753,-0.129462,-0.425709,0.593381,-0.464568,-0.006335,0.062593,0.156921,0.442627,0.012345,0.289988,0.293484,1
8545,'2016/09/28 23:56:30:367',33,1.029319,-1.091477,-0.178465,-0.461392,0.555121,-0.524273,-0.013063,0.005663,0.181728,0.377728,0.004614,0.318799,0.268339,1
8546,'2016/09/28 23:56:30:384',33,0.958614,-1.112015,-0.126116,-0.489839,0.564645,-0.456961,-0.101793,0.073228,0.211936,0.324999,0.026218,0.366065,0.229589,1
8547,'2016/09/28 23:56:30:418',33,1.063883,-1.103376,-0.158163,-0.5472,0.650677,-0.44044,-0.111786,0.059204,0.204563,0.373576,0.008527,0.251874,0.385219,1
8548,'2016/09/28 23:56:30:434',33,1.103501,-1.123772,-0.152789,-0.4643,0.60906,-0.402965,-0.127284,0.126457,0.167645,0.448002,-0.043166,0.354769,0.302893,1
8549,'2016/09/28 23:56:30:450',33,1.051868,-1.056976,-0.227085,-0.468351,0.641679,-0.528181,-0.006925,0.019866,0.249322,0.379281,-0.005324,0.325142,0.256751,1
8550,'2016/09/28 23:56:30:467',33,1.083897,-1.064324,-0.144216,-0.385536,0.630255,-0.532458,-0.004247,0.082097,0.173803,0.41689,0.022634,0.280431,0.313079,1
8551,'2016/09/28 23:56:30:483',33,1.057279,-1.076251,-0.149615,-0.426362,0.592489,-0.46592,-0.090574,0.15351,0.175936,0.375268,0.021878,0.322828,0.270607,1
8552,'2016/09/28 23:56:30:500',33,1.069051,-1.097493,-0.206689,-0.439423,0.514299,-0.479425,-0.123665,0.147537,0.107383,0.402602,-0.002124,0.284344,0.318588,1
8553,'2016/09/28 23:56:30:517',33,1.093219,-1.034389,-0.179145,-0.494228,0.642496,-0.509369,-0.069151,0.133497,0.143695,0.416104,-0.020592,0.326996,0.29769,1
8554,'2016/09/28 23:56:30:534',33,1.123125,-1.091138,-0.145824,-0.491352,0.60727,-0.520724,-0.014744,0.08002,0.187191,0.357074,0.053007,0.299565,0.248476,1
8555,'2016/09/28 23:56:30:551',33,1.0459,-1.035794,-0.134879,-0.462479,0.617559,-0.469562,-0.057293,0.143295,0.162596,0.37894,0.02615,0.321169,0.299364,1
8556,'2016/09/28 23:56:30:566',33,1.102113,-1.078927,-0.142607,-0.489505,0.632104,-0.505527,-0.01952,0.118219,0.197018,0.351516,0.032945,0.299889,0.250249,1
8557,'2016/09/28 23:56:30:583',33,1.121649,-1.130878,-0.14505,-0.461633,0.555024,-0.45058,-0.07386,0.11464,0.185933,0.339517,0.045801,0.274402,0.3469,1
8558,'2016/09/28 23:56:30:600',33,1.114491,-1.093477,-0.206423,-0.477742,0.582115,-0.497455,-0.056704,0.1305,0.111313,0.432797,-0.015917,0.27216,0.37394,1
8559,'2016/09/28 23:56:30:617',33,1.137895,-1.072843,-0.23497,-0.403754,0.501856,-0.425111,-0.097013,0.111428,0.099176,0.443824,0.006281,0.288346,0.29004,1
8560,'2016/09/28 23:56:30:634',33,1.172054,-1.171196,-0.185284,-0.474884,0.573465,-0.487071,-0.081669,0.13249,0.103917,0.416541,0.010555,0.332597,0.29678,1
8561,'2016/09/28 23:56:30:650',33,1.122137,-1.095661,-0.254292,-0.452225,0.560883,-0.476015,-0.089669,0.042448,0.174756,0.354493,0.035252,0.336257,0.242153,1
8562,'2016/09/28 23:56:30:667',33,1.170344,-1.106589,-0.164864,-0.477121,0.59797,-0.396278,-0.168382,0.14969,0.079158,0.49734,-0.022549,0.297794,0.371831,1
8563,'2016/09/28 23:56:30:684',33,1.201725,-1.118391,-0.162784,-0.440457,0.57933,-0.441541,-0.069183,0.078553,0.159012,0.442617,-0.006534,0.306473,0.304361,1
8564,'2016/09/28 23:56:30:700',33,1.178344,-1.020518,-0.157307,-0.466137,0.590797,-0.425597,-0.065449,0.067564,0.131016,0.445741,0.079288,0.228506,0.294677,1
8565,'2016/09/28 23:56:30:717',33,1.147631,-0.947301,-0.214009,-0.465279,0.61465,-0.529739,0.000685,0.068318,0.078003,0.459032,0.025234,0.241001,0.336077,1
8566,'2016/09/28 23:56:30:734',33,1.151773,-0.994106,-0.226451,-0.405326,0.555546,-0.587009,0.005538,0.184967,-0.004947,0.464797,0.064637,0.203015,0.358537,1
8567,'2016/09/28 23:56:30:750',33,1.167676,-1.051473,-0.217546,-0.390767,0.54704,-0.608934,0.045495,0.144984,0.025465,0.489492,0.014993,0.274881,0.32671,1
8568,'2016/09/28 23:56:30:767',33,1.182816,-1.003376,-0.202556,-0.456464,0.63911,-0.560478,0.029229,0.185394,0.097375,0.445269,0.048052,0.231711,0.352773,1
8569,'2016/09/28 23:56:30:784',33,1.130965,-0.94373,-0.240688,-0.396253,0.64323,-0.57116,0.019171,0.187612,0.066552,0.431449,0.063717,0.290515,0.2799,1
8570,'2016/09/28 23:56:30:804',33,1.204413,-0.933908,-0.276688,-0.464124,0.659766,-0.477438,-0.069835,0.223807,0.064866,0.458163,0.078768,0.206314,0.360231,1
